width,height,megapixels,original_kb,brightness,contrast,complexity,sharpness,minimum_similarity,network_mbps,max_attachment_kb,intended_use,target_quality
3500,3633,12.7155,4952.488517214348,166.91869732628095,78.52311237150631,54.48809362126845,6608.676763358158,0.884033060427978,10.0,1024.0,High-quality archive,71.16433333934526
4773,2846,13.583958,3779.159938040907,153.12862153708065,27.54519218595494,50.8935796812427,2563.106255037332,0.9055016768093238,1.0,250.0,Mobile sharing,52.9953983896492
3089,1702,5.257478,1103.493674296547,118.2040128309652,53.89418347910673,55.26702226068749,3695.708960448344,0.9594419715324424,0.256,500.0,Email,74.1681383960919
2499,1545,3.860955,1954.7552572643715,158.39317682615214,49.15312013884488,36.66075913492105,3777.5535228920326,0.8280951060638565,0.256,500.0,Cloud storage,47.01495852090339
2524,2783,7.024292,2590.506026800516,77.24898955868608,74.61674895201867,24.343805395907694,1178.4722217317528,0.9366821246663571,0.256,2048.0,Website,57.04097897970074
3356,2633,8.836348,4341.233394228246,143.51205935571022,69.87992482974508,17.59919048578748,5099.785948209311,0.969775434772888,0.256,2048.0,Mobile sharing,61.76380577504575
3357,2846,9.554022,3110.3745328657983,44.36467181328707,39.18709562819988,77.25797835991082,2907.4182752230276,0.9013854949636466,10.0,500.0,High-quality archive,72.19926117980262
2778,3728,10.356384,1982.7700204013686,125.96219878959032,35.825348452647916,35.17540319800382,3782.687621884266,0.8223142583363156,0.256,500.0,Cloud storage,51.63225655019879
1404,606,0.850824,265.5032777457628,96.07008024328317,45.350873674621006,59.15203531227232,1771.819400846604,0.9231781706963919,1.0,500.0,Email,69.38206901844381
1882,3513,6.611466,1310.4846826028668,100.32577803615392,31.637765584518025,18.316746835683443,3462.309876451043,0.9102123373015806,10.0,1024.0,High-quality archive,72.20207901982772
2145,1403,3.009435,2093.101312961042,210.4987010581476,21.071907279148576,56.8371534636823,3225.2993720196678,0.9155137128864885,5.0,500.0,Email,59.00362521845391
4490,535,2.40215,1661.6431871121376,69.63421630821719,25.186675160531777,62.77570449204718,5453.174362121371,0.9275637676279456,10.0,2048.0,Website,67.65895671594342
1263,888,1.121544,534.6248632778119,182.60656968631116,84.24132850595743,23.191289900064028,935.643788522843,0.8610477352057064,10.0,250.0,Email,56.75301657448991
546,3220,1.75812,555.8839383874827,37.17152999399434,17.826195576635815,67.99510818594416,3453.4559005058077,0.8439555278874336,1.0,500.0,Email,55.270528873300904
1464,806,1.179984,339.2400402581044,139.4066240178555,31.800528624978153,31.1810286653509,3371.6196434973945,0.8405804478594063,1.0,1024.0,Mobile sharing,37.35541673455663
578,1030,0.59534,321.3152287787535,59.93850675856143,77.95840930915404,61.685293363734615,77.40726165499777,0.8242796596770952,1.0,250.0,Website,48.154802494053946
818,2312,1.891216,288.57599521661336,187.50270921912556,54.43696551566484,62.692258067143165,5267.382729004096,0.9680580602005546,5.0,5120.0,Cloud storage,78.6611559249406
4955,794,3.93427,1326.0290293920978,77.43724043271132,57.48045336494001,34.02778330269692,3389.1234292931968,0.9421100121721602,0.256,500.0,Mobile sharing,56.44647657671026
3864,1606,6.205584,3583.27605003761,156.51196015746228,15.680378440848859,57.1242099706279,1232.6259560627473,0.9107741866952732,5.0,2048.0,Cloud storage,71.31469885400776
2246,3206,7.200676,4132.352147217774,138.62206254866243,72.81554562076238,36.940993460205796,5533.731544863745,0.9526483026596508,1.0,250.0,High-quality archive,81.18442599548658
1333,1371,1.827543,410.5878352836025,109.58165131050994,30.442656915968982,51.83422349598198,756.2273281384307,0.926483303351417,1.0,5120.0,High-quality archive,77.62204232737625
2233,791,1.766303,1220.8184447641415,142.36287881830046,21.32537371708862,11.438043886338146,6781.0800181044415,0.9286775860397554,1.0,2048.0,Cloud storage,62.65557914537726
706,1046,0.738476,284.73155619401933,186.63528314767947,84.30903703536586,22.461512209202507,4191.934446295053,0.9733242996994802,0.256,250.0,Email,72.71086529953381
1560,891,1.38996,668.780292912771,160.26021833430474,41.27424827638022,70.1443769649362,6203.327742819781,0.9568111888406392,0.256,500.0,Website,65.34092585337855
3057,2414,7.379598,3452.162254953822,125.71076619910775,63.02089183750973,14.1236409589315,2891.488270166314,0.8648168849554281,0.256,2048.0,Mobile sharing,41.68584822150337
987,1817,1.793379,795.196413881125,39.492192517324646,78.08195870416924,77.57640846621823,6168.983466689331,0.9516827012597314,1.0,5120.0,Cloud storage,84.19208364059348
426,3865,1.64649,1104.533348011627,94.51535879565347,84.07470048446966,67.98275857581973,5441.801502937545,0.8814704015872492,10.0,250.0,Cloud storage,59.98908664693326
2240,3110,6.9664,4398.9343146137835,201.41061092526357,72.70716995090079,81.46520778136487,1291.4689016763837,0.9720543755488138,0.256,250.0,Cloud storage,74.79881755005759
2923,724,2.116252,960.2716838660536,109.12084536658669,21.52875452019095,56.145578011983446,5131.826097378751,0.931109875089403,0.256,250.0,High-quality archive,76.20665795245127
1223,1679,2.053417,968.134220116338,182.9702535440546,62.75149611790509,69.3668191474961,4160.767520439066,0.9475713995757579,0.256,5120.0,Mobile sharing,61.76585313286245
1283,939,1.204737,249.59281278350747,148.52074336475363,58.76824526842736,18.107301040446522,6180.62949054033,0.8605145028965282,10.0,500.0,Mobile sharing,39.409771640304335
1351,3246,4.385346,2702.861916764464,148.2325158888124,20.404274538613592,41.78428498410951,677.8051970452434,0.8849942582413504,1.0,1024.0,Website,55.83888292702081
3914,2378,9.307492,5850.784648992187,38.09228470643974,76.91990576757192,4.857983958379022,2164.8143079107435,0.9304662674683395,10.0,2048.0,High-quality archive,74.89392652441326
1191,926,1.102866,732.6181052764915,155.5210278514587,16.974032914634183,43.97555249509525,1113.0833922372526,0.8276447280759873,1.0,1024.0,Cloud storage,52.27915437892361
2850,529,1.50765,869.3801676915642,169.21369716418667,75.15895105346891,23.06772656268744,2785.4884156793323,0.8582225520375146,0.256,1024.0,Email,50.67395036861854
1792,3536,6.336512,1505.3380666210446,206.27937596051044,77.71148918524847,31.247171686297865,6636.122599392676,0.8582276340467718,10.0,1024.0,Mobile sharing,48.93761572765041
4396,1994,8.765624,2311.814416050095,105.02173884808279,55.05768578997453,53.89283946014766,2868.9651720915867,0.862230978048228,1.0,2048.0,Cloud storage,62.708102654886
2862,1108,3.171096,1763.1269344203165,112.95300779869498,74.77822776262782,3.5736672283685875,2444.200097364656,0.8904481837034861,5.0,1024.0,High-quality archive,71.72199538103366
3727,3866,14.408582,4993.9909538373995,101.61397141029619,63.84121812643169,26.06279636370947,1032.3848200155653,0.9495247930894435,10.0,1024.0,Email,63.53490132052068
4809,3503,16.845927,6388.634163329794,212.38570296840044,26.066027109740713,12.609212872437066,529.2218505086023,0.942402879829116,10.0,2048.0,Mobile sharing,56.66311872995903
4742,591,2.802522,1519.7357998753332,120.23947360772057,27.631553754928397,27.20033285973737,3532.9705375340786,0.9751598762786547,1.0,2048.0,Email,66.92639073233664
2583,1175,3.035025,1519.9729413749499,35.46346327700081,64.47789586405943,22.98905593106076,2657.8738090360553,0.9330158225175751,1.0,1024.0,Cloud storage,71.89097663277062
1100,1002,1.1022,460.85720606714995,95.67954446636861,88.034224672646,46.81642450370215,6068.449759484367,0.9523899462060736,1.0,5120.0,High-quality archive,88.44722501772414
660,3140,2.0724,306.79934567269765,209.5838266113926,72.34949955197439,54.25902528641459,3750.825025412239,0.9111286457946947,1.0,2048.0,Mobile sharing,53.561059852358525
2692,2548,6.859216,3818.464054144753,88.38582984764963,93.14093902531778,5.6155710918363715,2736.7073371773427,0.8488836740297904,10.0,5120.0,Mobile sharing,35.93744892597052
1050,545,0.57225,378.849308191794,193.862711594676,52.12717101524113,82.78395827229144,4513.834908905497,0.9597853971171026,0.256,500.0,Email,73.97850511312542
2673,506,1.352538,182.67609533892323,169.03611197849824,24.46348979724806,47.92027544308704,4887.252001359639,0.8917986238633091,0.256,5120.0,Cloud storage,59.34204602490073
3547,626,2.220422,1521.6627947066017,195.46288493534252,67.05080576654835,35.137891594182754,4992.217114586515,0.9505909230512566,5.0,500.0,Website,70.72908653611438
3198,3671,11.739858,4775.020782000189,172.3376839973251,56.92071156950255,65.39630528015616,5797.52631695197,0.8326611247521039,0.256,500.0,High-quality archive,58.39426113760949
1947,2061,4.012767,2551.6461556777326,122.86244340003306,38.10823362492587,76.8529050111246,3946.661843984809,0.8776774872048065,1.0,250.0,Website,46.47694849591533
1390,901,1.25239,423.2535733959834,150.39326159142536,39.60720915375439,8.373265968713616,1890.42072435547,0.9787631885875726,1.0,2048.0,Mobile sharing,55.32248881704666
2207,1791,3.952737,2585.8601547989947,184.4721827837325,81.89746473497893,79.1150072803911,4473.977348529489,0.9791876369045598,0.256,250.0,Email,73.0645986520126
4637,3485,16.159945,10544.674750829361,125.85219695081132,78.020473889648,18.996592727936743,4241.75506498859,0.915387784105916,1.0,2048.0,Website,52.95098009526982
3507,2734,9.588138,3004.559135952593,161.1518765704141,69.14993869382485,63.78798875397611,929.4294295803066,0.9509627824407139,1.0,2048.0,Website,72.16796866202687
4684,1608,7.531872,2982.8127410546927,103.51732317349482,24.393351056673048,20.002395329410575,220.70169462542114,0.8626080188359271,0.256,1024.0,Mobile sharing,37.84045663876001
4171,3061,12.767431,6478.614257716155,137.88700646175099,25.5211141404501,21.255115833583545,1596.530408884723,0.9159924020179747,10.0,1024.0,Email,55.57662753797021
1318,2403,3.167154,2163.0584921004906,94.69675665061659,56.61563469068138,42.39034128281748,5030.669070633621,0.9366513154260865,5.0,500.0,Email,62.9456156078307
1326,1526,2.023476,703.1016517179927,222.0084722850865,44.182939343375935,43.80867984204139,3347.9528838777005,0.8893862083950788,1.0,5120.0,High-quality archive,72.50014986405056
1050,2443,2.56515,1237.948826607361,196.73204853318046,63.73601279408867,81.72166851859801,6111.5656002134565,0.9575850312465335,1.0,1024.0,High-quality archive,88.33566507347801
4808,1677,8.063016,2343.340068824025,158.41778302562133,22.49142436376175,63.203417793262716,2967.7478087376326,0.9139691485882299,0.256,250.0,Cloud storage,57.27031071086092
904,2185,1.97524,960.7430562424399,94.97691475147306,26.665613873713152,38.705173243683646,6610.654892940225,0.9281342419256402,0.256,1024.0,Cloud storage,68.50221978318541
629,2065,1.298885,503.14222996230666,104.87308911300707,24.02722746538844,31.33772010596561,2483.36846013764,0.9035369022447602,0.256,5120.0,Website,54.846674510130796
626,3691,2.310566,908.2554567611222,55.433227166238495,33.41223162207521,36.41644943672322,2311.312972142784,0.9285832963514482,10.0,5120.0,High-quality archive,79.08569592601768
3060,1167,3.57102,1710.3389244986781,58.67536143443239,28.002655057352452,27.855540978529397,1239.7330844044673,0.9283357950439707,1.0,250.0,Website,52.84338159159864
2248,3649,8.202952,5730.578940792959,127.64219078733768,54.62960584174066,66.41869850346993,301.5175644629967,0.8359724610903936,1.0,2048.0,Email,53.945387960421186
2244,1219,2.735436,1891.4887515004957,176.7492388774143,63.64880574452707,64.84610830003396,4630.687127148343,0.8942505647843053,0.256,500.0,Cloud storage,66.24884919521402
3325,1330,4.42225,1801.649049640653,62.765727125006336,60.23160791760326,23.11326264659259,2090.5763223939093,0.8460042004834529,1.0,1024.0,Cloud storage,57.06365205030207
4826,1505,7.26313,1065.0803808572641,195.21832899132426,65.06671322451075,37.14522269698637,1756.4529554024061,0.9392219869880616,0.256,5120.0,Website,62.732732712615245
3628,885,3.21078,617.243577069565,36.208774743438326,74.51643526173775,83.47442164393698,6950.083381637299,0.8459494045273669,10.0,250.0,Mobile sharing,44.81563967664466
4897,669,3.276093,1709.4065646069819,44.31934554414576,81.06157839260474,84.778376671995,5436.734957724926,0.9450682385931732,1.0,500.0,Website,70.37624938604455
3348,3253,10.891044,5122.930469678524,207.77435093319602,24.277032013346602,28.02009117371688,2556.560268377536,0.9460392260965048,5.0,2048.0,Website,66.17860778407356
4820,3634,17.51588,2566.2118203156756,83.0676968406887,44.920280649571225,51.69210893508676,3322.3761805142594,0.8783160095643195,1.0,2048.0,Email,61.37117397609381
1457,1270,1.85039,602.1895359880643,168.93549344053378,77.23524790068242,70.68254348224107,1504.8519713343492,0.9640017757640454,5.0,500.0,Website,76.16681618686528
2202,1853,4.080306,793.3747322557157,169.06437799771084,83.01473016327135,15.365068363989428,5015.4499902503,0.8951581155216707,5.0,5120.0,High-quality archive,70.8249508085284
1792,3540,6.34368,1057.488464447622,178.8025025948451,88.72220599886634,53.95057213501634,4226.088620325507,0.9569652835529501,0.256,250.0,Mobile sharing,56.95467455187043
613,3938,2.413994,1620.6462933645662,223.4611026904253,53.1121828490309,17.549222803242888,3441.214183462133,0.8363700680132878,5.0,5120.0,High-quality archive,58.6772593382955
4817,1856,8.940352,1567.5342707418288,111.99572859515979,84.29532867120871,60.67928646313144,623.0658467012178,0.8827693585132007,0.256,2048.0,Website,57.035244275520235
866,870,0.75342,138.66628101617843,184.73091785228755,44.47247428575543,23.07939285336411,4011.395346480853,0.8221395412992866,10.0,1024.0,Cloud storage,45.35194919949304
2987,3741,11.174367,3634.531941293717,157.0629517513584,33.14587506950669,48.93747182074615,1815.4926967646638,0.847475538766917,5.0,500.0,High-quality archive,60.4777491260397
4729,3310,15.65299,8964.433667216546,53.14578483911696,74.22887269643391,26.16164862824174,992.7102922972431,0.9285105948645782,10.0,1024.0,Website,59.47605822576186
2545,2273,5.784785,948.0415132452871,44.762247327608634,63.09340031584775,54.156900673144165,377.86316778004647,0.9180562047296683,1.0,500.0,High-quality archive,76.40300520641212
3420,1912,6.53904,2893.570549901827,144.92647136567527,39.96362266402552,7.413683000212151,79.37018712547729,0.953780066578964,1.0,500.0,Email,59.30507345390062
468,2477,1.159236,414.76403812857217,193.3637286531204,70.87212765547032,4.864800002012181,5448.023809828959,0.8755230862532555,5.0,2048.0,Email,54.50328227232744
3743,1009,3.776687,2607.1684820940095,158.25461247523313,63.46237699631149,8.73018980550531,1991.2655233959254,0.8915158403722306,0.256,2048.0,Website,49.634573242530266
540,3146,1.69884,475.1037036099131,168.40982910367202,80.327763751293,65.73409799780217,5407.383762886832,0.8334685667968783,10.0,250.0,Website,54.428332539869906
3607,2345,8.458415,2147.3403352290757,224.76322309710045,28.974183425718316,30.515731184738463,1245.8322094993161,0.8943220590000109,1.0,1024.0,Email,62.81536579633586
2557,3740,9.56318,3850.5656540696223,132.7790019805924,85.93456847347744,70.05615550921625,1716.0681170168373,0.9207199347523282,0.256,1024.0,High-quality archive,81.18078849088798
4286,850,3.6431,2013.0765165783498,162.2124636961413,60.20260299268423,73.79356626972067,5500.484352926278,0.9268723346276448,0.256,2048.0,Website,62.25657803969645
2372,2290,5.43188,2142.525420771571,169.82408730475674,63.839558517618485,43.17840610864454,930.2964096817392,0.9233597712924744,5.0,2048.0,Website,67.60463947116568
1974,587,1.158738,785.9623633880368,198.4382589450573,59.88392235297734,35.93555801779817,5170.935582690142,0.9044365081801595,1.0,5120.0,Website,57.074273306194
2603,523,1.361369,618.2089353686142,73.62305231089229,63.344333084015396,67.07668834086854,1009.8628402348662,0.9301867333518968,1.0,500.0,Website,64.08056107262834
4235,2972,12.58642,5838.91041589823,121.35824305774992,76.75403416035887,48.557237264641735,1991.988772544494,0.9407028671553901,1.0,1024.0,Website,60.79148236630422
1217,2427,2.953659,1980.5536953972517,169.04808957816985,38.904268916638316,61.291600374014365,2014.1138614651436,0.9042553222060085,5.0,500.0,Mobile sharing,50.26225232855768
1537,1133,1.741421,475.13133571336755,187.19513828988732,68.3896464009712,46.67558886711269,1005.728342782886,0.8527313204330204,0.256,250.0,High-quality archive,59.37863689239452
2156,3904,8.417024,5302.9471592560785,39.79785775661968,36.898129956987724,15.895111632835816,6830.961001190417,0.852210109606207,0.256,5120.0,Website,44.88753965513328
